poi_id,code commune INSEE,IRIS,category,kpi,value,value_comp,city,mean_income,population
Mondeville 2,14327,143270501,work,Visites,0.011057832463785599,110,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270502,home,Visites,0.32771726705640286,3211,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270502,work,Visites,0.8616062004282397,8571,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270503,home,Visites,0.014288513667983931,140,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270601,home,Visites,0.6703354126522747,6568,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270601,work,Visites,0.3109261437317169,3093,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270602,home,Visites,0.33016672654234297,3235,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270602,work,Visites,0.2812710475788373,2798,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270603,home,Visites,0.24637479996080866,2414,HEROUVILLE ST CLAIR,15409.0,21360.0
Mondeville 2,14327,143270603,work,Visites,0.2624727323904018,2611,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270101,home,Visites,0.9029469948463674,2127,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270101,work,Visites,0.7349762213575444,1785,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270102,home,Visites,0.6138511304879395,1446,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270102,work,Visites,0.35122393099046795,853,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270103,home,Visites,0.48522257409938785,1143,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270103,work,Visites,0.4302801968171618,1045,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270201,home,Visites,0.05051748584236846,119,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270202,home,Visites,0.31796299912549564,749,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270202,work,Visites,0.4722788380375929,1147,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270301,home,Visites,0.7085183518564114,1669,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270301,work,Visites,0.37428200852325366,909,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270302,home,Visites,0.8375714249327141,1973,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270302,work,Visites,0.4512795174273774,1096,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270401,home,Visites,0.2534364625873443,597,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270401,work,Visites,0.4702200811150227,1142,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270502,home,Visites,0.29843523148894985,703,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270502,work,Visites,1.2191958495460442,2961,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270601,home,Visites,0.8256849576756863,1945,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270601,work,Visites,0.25158009593807257,611,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270602,home,Visites,0.6698873332710709,1578,HEROUVILLE ST CLAIR,15409.0,21360.0
Les Rives de l'Orne,14327,143270602,work,Visites,0.4788668601898174,1163,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270101,home,Visites,2.477367086586873,19864,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270101,work,Visites,3.426564795043016,27761,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270102,home,Visites,2.220575965398675,17805,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270102,work,Visites,1.3526790673562339,10959,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270103,home,Visites,1.1057358331493765,8866,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270103,work,Visites,1.3503338805435896,10940,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270201,home,Visites,0.39435333909523224,3162,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270201,work,Visites,0.18378858758038435,1489,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270202,home,Visites,0.8666544444569161,6949,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270202,work,Visites,1.4358714837626672,11633,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270301,home,Visites,3.0341012123683773,24328,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270301,work,Visites,2.1796659960255256,17659,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270302,home,Visites,2.9132509955488706,23359,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270302,work,Visites,2.3239567004455854,18828,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270401,home,Visites,1.2834567402368864,10291,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270401,work,Visites,1.587321179505536,12860,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270501,home,Visites,0.16924019011771985,1357,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270501,work,Visites,0.20477183800930668,1659,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270502,home,Visites,1.439476989195816,11542,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270502,work,Visites,4.6549489613291035,37713,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270503,home,Visites,0.2461902249759609,1974,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270503,work,Visites,0.25216929780169595,2043,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270601,home,Visites,2.1346463478665383,17116,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270601,work,Visites,0.9865830628139773,7993,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270602,home,Visites,0.8321079944476247,6672,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270602,work,Visites,1.0571855289630572,8565,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270603,home,Visites,0.4382535210564978,3514,HEROUVILLE ST CLAIR,15409.0,21360.0
Val Saint Clair,14327,143270603,work,Visites,0.6699828431070022,5428,HEROUVILLE ST CLAIR,15409.0,21360.0
Côte de Nacre,14328,143280000,home,Visites,0.27364579111118514,2957,HEROUVILLETTE,21567.5,1120.0
Côte de Nacre,14328,143280000,work,Visites,0.06982256101466915,763,HEROUVILLETTE,21567.5,1120.0
Mondeville 2,14328,143280000,home,Visites,0.8014835559619844,7853,HEROUVILLETTE,21567.5,1120.0
Mondeville 2,14328,143280000,work,Visites,0.2673984941242699,2660,HEROUVILLETTE,21567.5,1120.0
Les Rives de l'Orne,14328,143280000,home,Visites,0.6503595656345251,1532,HEROUVILLETTE,21567.5,1120.0
Val Saint Clair,14328,143280000,home,Visites,0.6345571756219296,5088,HEROUVILLETTE,21567.5,1120.0
Val Saint Clair,14328,143280000,work,Visites,0.23056889294839356,1868,HEROUVILLETTE,21567.5,1120.0
Côte de Nacre,14332,143320000,home,Visites,0.07116456319394704,769,LA HOGUETTE,19347.0,699.0
Côte de Nacre,14332,143320000,work,Visites,0.05234404311977818,572,LA HOGUETTE,19347.0,699.0
Mondeville 2,14332,143320000,home,Visites,0.17197246807537803,1685,LA HOGUETTE,19347.0,699.0
Mondeville 2,14332,143320000,work,Visites,0.13922816329402776,1385,LA HOGUETTE,19347.0,699.0
Les Rives de l'Orne,14332,143320000,home,Visites,0.22372029444477462,527,LA HOGUETTE,19347.0,699.0
Val Saint Clair,14332,143320000,home,Visites,0.028435345134001564,228,LA HOGUETTE,19347.0,699.0
Val Saint Clair,14332,143320000,work,Visites,0.012713381142229408,103,LA HOGUETTE,19347.0,699.0
Côte de Nacre,14333,143330101,work,Visites,0.041179754202622695,450,HONFLEUR,16615.0,8125.0
Côte de Nacre,14333,143330102,home,Visites,0.013881254199079394,150,HONFLEUR,16615.0,8125.0
Côte de Nacre,14335,143350000,home,Visites,0.010827378275281928,117,HOTOT EN AUGE,21058.0,307.0
Val Saint Clair,14335,143350000,home,Visites,0.029807225820291113,239,HOTOT EN AUGE,21058.0,307.0
Côte de Nacre,14337,143370000,home,Visites,0.01314092064179516,142,LA HOUBLONNIERE,18970.0,340.0
Côte de Nacre,14338,143380000,home,Visites,0.11743541052421168,1269,HOULGATE,20021.0,2097.0
Côte de Nacre,14338,143380000,work,Visites,0.12985349158560355,1419,HOULGATE,20021.0,2097.0
Mondeville 2,14338,143380000,home,Visites,0.1605416571409909,1573,HOULGATE,20021.0,2097.0
Mondeville 2,14338,143380000,work,Visites,0.19411522261427264,1931,HOULGATE,20021.0,2097.0
Val Saint Clair,14338,143380000,home,Visites,0.0132199411587902,106,HOULGATE,20021.0,2097.0
Val Saint Clair,14338,143380000,work,Visites,0.04529913474949702,367,HOULGATE,20021.0,2097.0
Côte de Nacre,14341,143410101,home,Visites,0.6241937304852702,6745,IFS,19122.0,11347.0
Côte de Nacre,14341,143410101,work,Visites,0.3367588788125589,3680,IFS,19122.0,11347.0
Côte de Nacre,14341,143410102,home,Visites,0.1462158775636363,1580,IFS,19122.0,11347.0
Côte de Nacre,14341,143410102,work,Visites,0.08958884303192803,979,IFS,19122.0,11347.0
Mondeville 2,14341,143410101,home,Visites,1.802598060028087,17662,IFS,19122.0,11347.0
Mondeville 2,14341,143410101,work,Visites,1.6254008464268122,16169,IFS,19122.0,11347.0
Mondeville 2,14341,143410102,home,Visites,0.6929929128972206,6790,IFS,19122.0,11347.0
Mondeville 2,14341,143410102,work,Visites,0.5254480935291574,5227,IFS,19122.0,11347.0
Mondeville 2,14341,143410103,home,Visites,0.095528919951664,936,IFS,19122.0,11347.0
Mondeville 2,14341,143410103,work,Visites,0.0976105029303256,971,IFS,19122.0,11347.0
Mondeville 2,14341,143410104,home,Visites,0.1632972990626735,1600,IFS,19122.0,11347.0
Mondeville 2,14341,143410104,work,Visites,0.11912301335987213,1185,IFS,19122.0,11347.0
Mondeville 2,14341,143410105,work,Visites,0.0538818018235371,536,IFS,19122.0,11347.0
Les Rives de l'Orne,14341,143410101,home,Visites,1.515100058583303,3569,IFS,19122.0,11347.0
Les Rives de l'Orne,14341,143410101,work,Visites,1.0384369917443848,2522,IFS,19122.0,11347.0
Les Rives de l'Orne,14341,143410102,home,Visites,0.21140931049999576,498,IFS,19122.0,11347.0
Val Saint Clair,14341,143410101,home,Visites,0.7686273336002265,6163,IFS,19122.0,11347.0
Val Saint Clair,14341,143410101,work,Visites,0.4824913289803375,3909,IFS,19122.0,11347.0
Val Saint Clair,14341,143410102,home,Visites,0.260532613968988,2089,IFS,19122.0,11347.0
Val Saint Clair,14341,143410102,work,Visites,0.07911919720552477,641,IFS,19122.0,11347.0
Côte de Nacre,14342,143420000,home,Visites,0.010642294885960869,115,ISIGNY SUR MER,15389.0,2798.0
Côte de Nacre,14342,143420000,work,Visites,0.0107067360926819,117,ISIGNY SUR MER,15389.0,2798.0
Mondeville 2,14342,143420000,home,Visites,0.013267905548842222,130,ISIGNY SUR MER,15389.0,2798.0
Mondeville 2,14342,143420000,work,Visites,0.01045467796576093,104,ISIGNY SUR MER,15389.0,2798.0
Val Saint Clair,14342,143420000,home,Visites,0.013095224732763878,105,ISIGNY SUR MER,15389.0,2798.0
Côte de Nacre,14347,143470000,home,Visites,0.03303738499380896,357,JURQUES,17176.0,670.0
Côte de Nacre,14347,143470000,work,Visites,0.01006616213841888,110,JURQUES,17176.0,670.0
Mondeville 2,14347,143470000,home,Visites,0.04919331134263039,482,JURQUES,17176.0,670.0
Mondeville 2,14347,143470000,work,Visites,0.012867295957859605,128,JURQUES,17176.0,670.0
Côte de Nacre,14353,143530000,home,Visites,0.14788162806752583,1598,LANDES SUR AJON,19521.0,406.0
Côte de Nacre,14353,143530000,work,Visites,0.09471343466603219,1035,LANDES SUR AJON,19521.0,406.0
Mondeville 2,14353,143530000,home,Visites,0.2237172997158627,2192,LANDES SUR AJON,19521.0,406.0
Mondeville 2,14353,143530000,work,Visites,0.1510902017551796,1503,LANDES SUR AJON,19521.0,406.0
Val Saint Clair,14353,143530000,home,Visites,0.12970508306737555,1040,LANDES SUR AJON,19521.0,406.0
Val Saint Clair,14353,143530000,work,Visites,0.09319031808139032,755,LANDES SUR AJON,19521.0,406.0
Côte de Nacre,14354,143540000,home,Visites,0.4062580395597236,4390,LANGRUNE SUR MER,21822.0,1763.0
Côte de Nacre,14354,143540000,work,Visites,0.24241148640610558,2649,LANGRUNE SUR MER,21822.0,1763.0
Mondeville 2,14354,143540000,home,Visites,0.20391750220451355,1998,LANGRUNE SUR MER,21822.0,1763.0
Mondeville 2,14354,143540000,work,Visites,0.13520713330719664,1345,LANGRUNE SUR MER,21822.0,1763.0
Les Rives de l'Orne,14354,143540000,home,Visites,0.38800825260440985,914,LANGRUNE SUR MER,21822.0,1763.0
Val Saint Clair,14354,143540000,home,Visites,0.28360515278385773,2274,LANGRUNE SUR MER,21822.0,1763.0
Val Saint Clair,14354,143540000,work,Visites,0.16811286520113064,1362,LANGRUNE SUR MER,21822.0,1763.0
Côte de Nacre,14355,143550000,home,Visites,0.0856010675609896,925,LANTHEUIL,22652.0,652.0
Mondeville 2,14355,143550000,home,Visites,0.02173895293771841,213,LANTHEUIL,22652.0,652.0
Côte de Nacre,14365,143650000,home,Visites,0.6081840173089985,6572,LION SUR MER,20964.0,2641.0
Côte de Nacre,14365,143650000,work,Visites,0.3487467628137669,3811,LION SUR MER,20964.0,2641.0
Mondeville 2,14365,143650000,home,Visites,0.34435317939841276,3374,LION SUR MER,20964.0,2641.0
Mondeville 2,14365,143650000,work,Visites,0.1736079696814339,1727,LION SUR MER,20964.0,2641.0
Les Rives de l'Orne,14365,143650000,home,Visites,0.33112301644577646,780,LION SUR MER,20964.0,2641.0
Les Rives de l'Orne,14365,143650000,work,Visites,0.14164247627282647,344,LION SUR MER,20964.0,2641.0
Val Saint Clair,14365,143650000,home,Visites,0.7941942009356227,6368,LION SUR MER,20964.0,2641.0
Val Saint Clair,14365,143650000,work,Visites,0.5587716158337139,4527,LION SUR MER,20964.0,2641.0
Côte de Nacre,14366,143660101,home,Visites,0.12928074744075943,1397,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660101,work,Visites,0.22200463043458368,2426,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660102,home,Visites,0.010087044717997694,109,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660102,work,Visites,0.0572856136240929,626,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660201,work,Visites,0.043650539454780056,477,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660301,work,Visites,0.037976884431307596,415,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660303,home,Visites,0.030168592459332552,326,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660601,home,Visites,0.050527765284649,546,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660601,work,Visites,0.12088545622592128,1321,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660701,home,Visites,0.14094100096798612,1523,LISIEUX,15176.0,21391.0
Côte de Nacre,14366,143660701,work,Visites,0.17624934798722514,1926,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660101,home,Visites,0.12563685946634442,1231,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660101,work,Visites,0.2384470782190858,2372,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660102,work,Visites,0.10012364667209506,996,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660201,home,Visites,0.025311081354714392,248,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660201,work,Visites,0.07790745599485308,775,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660202,work,Visites,0.09147843220040813,910,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660601,home,Visites,0.05888908847447663,577,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660601,work,Visites,0.09419262744151914,937,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660701,home,Visites,0.16666530585584113,1633,LISIEUX,15176.0,21391.0
Mondeville 2,14366,143660701,work,Visites,0.29584728128110016,2943,LISIEUX,15176.0,21391.0
Les Rives de l'Orne,14366,143660101,work,Visites,0.26310913470446545,639,LISIEUX,15176.0,21391.0
Les Rives de l'Orne,14366,143660701,home,Visites,0.09042205449096204,213,LISIEUX,15176.0,21391.0
Les Rives de l'Orne,14366,143660701,work,Visites,0.4290449426636197,1042,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660101,home,Visites,0.023696120945001304,190,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660101,work,Visites,0.10750830072700791,871,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660203,home,Visites,0.01409295614097446,113,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660203,work,Visites,0.01345396645148549,109,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660304,home,Visites,0.015340120401237686,123,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660304,work,Visites,0.014071120875865558,114,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660701,home,Visites,0.04227886842292338,339,LISIEUX,15176.0,21391.0
Val Saint Clair,14366,143660701,work,Visites,0.1760124418331955,1426,LISIEUX,15176.0,21391.0
Côte de Nacre,14370,143700000,home,Visites,0.10244365598920593,1107,LE MOLAY LITTRY,16748.0,3083.0
Côte de Nacre,14370,143700000,work,Visites,0.09626911426924238,1052,LE MOLAY LITTRY,16748.0,3083.0
Mondeville 2,14370,143700000,home,Visites,0.08634344687938862,846,LE MOLAY LITTRY,16748.0,3083.0
Mondeville 2,14370,143700000,work,Visites,0.028348261407159445,282,LE MOLAY LITTRY,16748.0,3083.0
Côte de Nacre,14371,143710000,home,Visites,0.012863295557813573,139,LIVAROT,14266.0,2226.0
Côte de Nacre,14372,143720000,home,Visites,0.1440874185864441,1557,LIVRY,17908.0,771.0
Côte de Nacre,14372,143720000,work,Visites,0.11420518498860693,1248,LIVRY,17908.0,771.0
Mondeville 2,14372,143720000,home,Visites,0.12073794049446422,1183,LIVRY,17908.0,771.0
Mondeville 2,14372,143720000,work,Visites,0.11691144686711501,1163,LIVRY,17908.0,771.0
Val Saint Clair,14372,143720000,home,Visites,0.10401349930595309,834,LIVRY,17908.0,771.0
Val Saint Clair,14372,143720000,work,Visites,0.07566313242899639,613,LIVRY,17908.0,771.0
Côte de Nacre,14374,143740000,home,Visites,0.02248763180250862,243,LES LOGES,,133.0
Côte de Nacre,14380,143800000,home,Visites,0.02017408943599539,218,LOUCELLES,21630.0,197.0
Mondeville 2,14380,143800000,home,Visites,0.01285966230118554,126,LOUCELLES,21630.0,197.0
Val Saint Clair,14380,143800000,home,Visites,0.013594090436869169,109,LOUCELLES,21630.0,197.0
Côte de Nacre,14383,143830000,home,Visites,0.4170854178350056,4507,LOUVIGNY,22463.0,2671.0
Côte de Nacre,14383,143830000,work,Visites,0.1616076576040704,1766,LOUVIGNY,22463.0,2671.0
Mondeville 2,14383,143830000,home,Visites,0.7062608184460629,6920,LOUVIGNY,22463.0,2671.0
Mondeville 2,14383,143830000,work,Visites,0.38873307397689916,3867,LOUVIGNY,22463.0,2671.0
Les Rives de l'Orne,14383,143830000,home,Visites,0.7743184384578158,1824,LOUVIGNY,22463.0,2671.0
Les Rives de l'Orne,14383,143830000,work,Visites,0.1774648467255471,431,LOUVIGNY,22463.0,2671.0
Val Saint Clair,14383,143830000,home,Visites,0.36978420316804667,2965,LOUVIGNY,22463.0,2671.0
Val Saint Clair,14383,143830000,work,Visites,0.1967488304923658,1594,LOUVIGNY,22463.0,2671.0
Côte de Nacre,14384,143840000,home,Visites,0.5574711686350285,6024,LUC SUR MER,20919.5,3065.0
Côte de Nacre,14384,143840000,work,Visites,0.5051383182188384,5520,LUC SUR MER,20919.5,3065.0
Mondeville 2,14384,143840000,home,Visites,0.30087527352297594,2948,LUC SUR MER,20919.5,3065.0
Mondeville 2,14384,143840000,work,Visites,0.2855936548146808,2841,LUC SUR MER,20919.5,3065.0
Les Rives de l'Orne,14384,143840000,home,Visites,0.29546361467469284,696,LUC SUR MER,20919.5,3065.0
Les Rives de l'Orne,14384,143840000,work,Visites,0.32816585345768223,797,LUC SUR MER,20919.5,3065.0
Val Saint Clair,14384,143840000,home,Visites,0.4885142407451058,3917,LUC SUR MER,20919.5,3065.0
Val Saint Clair,14384,143840000,work,Visites,0.4505227297974499,3650,LUC SUR MER,20919.5,3065.0
Côte de Nacre,14391,143910000,home,Visites,0.024616090779700794,266,MAISONS,20123.0,387.0
Val Saint Clair,14391,143910000,home,Visites,0.01272107545468491,102,MAISONS,20123.0,387.0
Côte de Nacre,14407,144070000,home,Visites,0.7655974399265589,8273,MATHIEU,30635.0,1949.0
Côte de Nacre,14407,144070000,work,Visites,0.5186818818232565,5668,MATHIEU,30635.0,1949.0
Mondeville 2,14407,144070000,home,Visites,0.26913436101766874,2637,MATHIEU,30635.0,1949.0
Mondeville 2,14407,144070000,work,Visites,0.1552117574916815,1544,MATHIEU,30635.0,1949.0
Les Rives de l'Orne,14407,144070000,home,Visites,0.471213523403605,1110,MATHIEU,30635.0,1949.0
Les Rives de l'Orne,14407,144070000,work,Visites,0.044880900912029315,109,MATHIEU,30635.0,1949.0
Val Saint Clair,14407,144070000,home,Visites,0.41667757935394395,3341,MATHIEU,30635.0,1949.0
Val Saint Clair,14407,144070000,work,Visites,0.33079477146771663,2680,MATHIEU,30635.0,1949.0
Côte de Nacre,14408,144080000,home,Visites,0.5288757849849249,5715,MAY SUR ORNE,19948.0,1802.0
Côte de Nacre,14408,144080000,work,Visites,0.29365740274714713,3209,MAY SUR ORNE,19948.0,1802.0
Mondeville 2,14408,144080000,home,Visites,0.7967887586139325,7807,MAY SUR ORNE,19948.0,1802.0
Mondeville 2,14408,144080000,work,Visites,0.41135136765282426,4092,MAY SUR ORNE,19948.0,1802.0
Les Rives de l'Orne,14408,144080000,home,Visites,0.7454513036907481,1756,MAY SUR ORNE,19948.0,1802.0
Les Rives de l'Orne,14408,144080000,work,Visites,0.19434665349062236,472,MAY SUR ORNE,19948.0,1802.0
Val Saint Clair,14408,144080000,home,Visites,0.49637137558476413,3980,MAY SUR ORNE,19948.0,1802.0
Val Saint Clair,14408,144080000,work,Visites,0.24229482701161484,1963,MAY SUR ORNE,19948.0,1802.0
Côte de Nacre,14409,144090000,home,Visites,0.2037768116424855,2202,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Côte de Nacre,14409,144090000,work,Visites,0.16627469641370096,1817,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Mondeville 2,14409,144090000,home,Visites,0.2841373003690519,2784,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Mondeville 2,14409,144090000,work,Visites,0.25895433115192457,2576,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Les Rives de l'Orne,14409,144090000,home,Visites,0.28782231429517496,678,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Les Rives de l'Orne,14409,144090000,work,Visites,0.10129084059045149,246,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Val Saint Clair,14409,144090000,home,Visites,0.3359860517149132,2694,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Val Saint Clair,14409,144090000,work,Visites,0.32055000802300754,2597,MERVILLE FRANCEVILLE PLAGE,20285.0,2139.0
Côte de Nacre,14414,144140000,home,Visites,0.022117465023866502,239,LE MESNIL BACLEY,18720.0,218.0
Mondeville 2,14414,144140000,work,Visites,0.010354152216090151,103,LE MESNIL BACLEY,18720.0,218.0
Val Saint Clair,14414,144140000,work,Visites,0.014564844415369614,118,LE MESNIL BACLEY,18720.0,218.0
Côte de Nacre,14430,144300000,work,Visites,0.009974651573524163,109,MEUVAINES,19290.0,156.0
Mondeville 2,14430,144300000,home,Visites,0.03623158822953068,355,MEUVAINES,19290.0,156.0
Côte de Nacre,14431,144310000,home,Visites,0.08597123433963172,929,MEZIDON CANON,15820.0,4972.0
Côte de Nacre,14431,144310000,work,Visites,0.09068696981066464,991,MEZIDON CANON,15820.0,4972.0
Mondeville 2,14431,144310000,home,Visites,0.2784218949018583,2728,MEZIDON CANON,15820.0,4972.0
Mondeville 2,14431,144310000,work,Visites,0.315851905465585,3142,MEZIDON CANON,15820.0,4972.0
Les Rives de l'Orne,14431,144310000,home,Visites,0.1591937579066233,375,MEZIDON CANON,15820.0,4972.0
Les Rives de l'Orne,14431,144310000,work,Visites,0.10582010582010581,257,MEZIDON CANON,15820.0,4972.0
Val Saint Clair,14431,144310000,home,Visites,0.12596359028658588,1010,MEZIDON CANON,15820.0,4972.0
Val Saint Clair,14431,144310000,work,Visites,0.11614846266832887,941,MEZIDON CANON,15820.0,4972.0
Côte de Nacre,14432,144320000,home,Visites,0.010642294885960869,115,MISSY,21163.0,557.0
Mondeville 2,14432,144320000,home,Visites,0.0382728044678141,375,MISSY,21163.0,557.0
Mondeville 2,14432,144320000,work,Visites,0.03337454889069835,332,MISSY,21163.0,557.0
Val Saint Clair,14432,144320000,home,Visites,0.014965971123158717,120,MISSY,21163.0,557.0
Côte de Nacre,14437,144370101,home,Visites,0.7419067660934634,8017,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370101,work,Visites,0.6480778205843865,7082,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370102,home,Visites,0.1790681791681242,1935,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370102,work,Visites,0.12866385424197224,1406,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370103,home,Visites,0.29816934019622543,3222,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370103,work,Visites,0.44300264465532546,4841,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370104,home,Visites,0.29104362970736464,3145,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370104,work,Visites,0.25787677187331276,2818,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370105,home,Visites,0.6058704749424854,6547,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370105,work,Visites,1.2663231970130953,13838,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370106,home,Visites,0.14094100096798612,1523,MONDEVILLE,18385.0,9506.0
Côte de Nacre,14437,144370106,work,Visites,0.21651399654090064,2366,MONDEVILLE,18385.0,9506.0
Mondeville 2,14437,144370101,home,Visites,1.9968197851007545,19565,MONDEVILLE,18385.0,9506.0
Mondeville 2,14437,144370101,work,Visites,2.0836977391758897,20728,MONDEVILLE,18385.0,9506.0
Mondeville 2,14437,144370102,home,Visites,0.5171421339691041,5067,MONDEVILLE,18385.0,9506.0
